ID,Name,Category,Price
5096,Item-5096,Electronics,193.6
5097,Item-5097,Toys,295.98
5098,Item-5098,Food,131.1
5099,Item-5099,Books,66.54
5100,Item-5100,Home,337.4
5101,Item-5101,Clothing,351.3
5102,Item-5102,Food,58.57
5103,Item-5103,Food,119.73
5104,Item-5104,Toys,324.72
5105,Item-5105,Electronics,235.61
5106,Item-5106,Electronics,17.98
5107,Item-5107,Sports,294.18
5108,Item-5108,Clothing,294.45
5109,Item-5109,Electronics,49.44
5110,Item-5110,Books,368.39
5111,Item-5111,Clothing,240.07
5112,Item-5112,Books,196.93
5113,Item-5113,Sports,77.21
5114,Item-5114,Toys,359.2
5115,Item-5115,Sports,186.29
5116,Item-5116,Clothing,340.53
5117,Item-5117,Food,407.72
5118,Item-5118,Clothing,287.37
5119,Item-5119,Books,230.79
5120,Item-5120,Toys,112.58
5121,Item-5121,Electronics,378.06
5122,Item-5122,Clothing,241.36
5123,Item-5123,Food,93.3
5124,Item-5124,Clothing,63.46
5125,Item-5125,Home,499.0
5126,Item-5126,Books,457.44
5127,Item-5127,Food,190.49
5128,Item-5128,Clothing,234.36
5129,Item-5129,Toys,466.39
5130,Item-5130,Electronics,408.0
5131,Item-5131,Sports,337.93
5132,Item-5132,Sports,149.92
5133,Item-5133,Clothing,387.79
5134,Item-5134,Toys,111.66
5135,Item-5135,Clothing,344.44
5136,Item-5136,Electronics,443.08
5137,Item-5137,Electronics,314.63
5138,Item-5138,Home,234.88
5139,Item-5139,Sports,319.64
5140,Item-5140,Electronics,55.32
5141,Item-5141,Home,87.19
5142,Item-5142,Books,337.35
5143,Item-5143,Toys,226.43
5144,Item-5144,Electronics,408.36
5145,Item-5145,Clothing,491.43
5146,Item-5146,Food,300.68
5147,Item-5147,Books,365.4
5148,Item-5148,Food,89.49
5149,Item-5149,Electronics,414.19
5150,Item-5150,Clothing,253.5
5151,Item-5151,Home,303.23
5152,Item-5152,Toys,455.51
5153,Item-5153,Books,28.88
5154,Item-5154,Clothing,493.04
5155,Item-5155,Sports,36.89
5156,Item-5156,Books,397.45
5157,Item-5157,Toys,352.78
5158,Item-5158,Sports,74.93
5159,Item-5159,Food,355.77
5160,Item-5160,Toys,356.54
5161,Item-5161,Home,128.81
5162,Item-5162,Sports,363.87
5163,Item-5163,Toys,406.02
5164,Item-5164,Home,37.53
5165,Item-5165,Clothing,393.73
5166,Item-5166,Home,415.04
5167,Item-5167,Electronics,273.1
5168,Item-5168,Books,231.31
5169,Item-5169,Toys,333.53
5170,Item-5170,Food,140.91
5171,Item-5171,Toys,269.81
5172,Item-5172,Books,151.04
5173,Item-5173,Books,490.42
5174,Item-5174,Toys,416.35
5175,Item-5175,Electronics,231.28
5176,Item-5176,Clothing,264.94
5177,Item-5177,Sports,296.73
5178,Item-5178,Clothing,364.21
5179,Item-5179,Sports,234.59
5180,Item-5180,Toys,482.25
5181,Item-5181,Books,17.02
5182,Item-5182,Books,208.9
5183,Item-5183,Home,449.52
5184,Item-5184,Books,342.0
5185,Item-5185,Sports,410.59
5186,Item-5186,Clothing,377.99
5187,Item-5187,Electronics,403.78
5188,Item-5188,Toys,318.0
5189,Item-5189,Toys,178.57
5190,Item-5190,Home,195.52
5191,Item-5191,Home,287.07
5192,Item-5192,Clothing,350.73
5193,Item-5193,Toys,496.51
5194,Item-5194,Food,216.61
5195,Item-5195,Home,217.85
5196,Item-5196,Electronics,436.81
5197,Item-5197,Electronics,120.2
5198,Item-5198,Books,328.21
5199,Item-5199,Home,143.86
5200,Item-5200,Food,295.01
5201,Item-5201,Food,84.03
5202,Item-5202,Books,376.87
5203,Item-5203,Sports,208.44
5204,Item-5204,Sports,318.89
5205,Item-5205,Home,141.35
5206,Item-5206,Home,169.66
5207,Item-5207,Clothing,491.41
5208,Item-5208,Toys,497.59
5209,Item-5209,Food,97.43
5210,Item-5210,Toys,56.03
5211,Item-5211,Toys,117.11
5212,Item-5212,Books,332.34
5213,Item-5213,Clothing,13.58
5214,Item-5214,Clothing,50.26
5215,Item-5215,Electronics,249.81
5216,Item-5216,Clothing,411.55
5217,Item-5217,Food,77.78
5218,Item-5218,Home,106.25
5219,Item-5219,Home,473.37
5220,Item-5220,Sports,486.78
5221,Item-5221,Food,163.49
5222,Item-5222,Electronics,397.91
5223,Item-5223,Toys,258.17
5224,Item-5224,Food,455.47
5225,Item-5225,Food,156.91
5226,Item-5226,Clothing,36.06
5227,Item-5227,Home,107.0
5228,Item-5228,Books,261.03
5229,Item-5229,Toys,435.25
5230,Item-5230,Toys,149.61
5231,Item-5231,Home,158.82
5232,Item-5232,Home,265.9
5233,Item-5233,Home,106.11
5234,Item-5234,Electronics,340.59
5235,Item-5235,Books,439.62
5236,Item-5236,Sports,68.55
5237,Item-5237,Food,19.0
5238,Item-5238,Sports,265.09
5239,Item-5239,Electronics,118.45
5240,Item-5240,Books,65.46
5241,Item-5241,Sports,293.37
5242,Item-5242,Electronics,188.4
5243,Item-5243,Books,445.94
5244,Item-5244,Books,406.9
5245,Item-5245,Home,419.66
5246,Item-5246,Home,374.86
5247,Item-5247,Books,434.35
5248,Item-5248,Electronics,35.24
5249,Item-5249,Home,351.74
5250,Item-5250,Sports,231.6
5251,Item-5251,Electronics,315.5
5252,Item-5252,Sports,433.88
5253,Item-5253,Food,325.13
5254,Item-5254,Electronics,150.21
5255,Item-5255,Books,441.86
5256,Item-5256,Electronics,449.38
5257,Item-5257,Toys,353.52
5258,Item-5258,Home,175.33
5259,Item-5259,Sports,336.33
5260,Item-5260,Food,274.36
5261,Item-5261,Clothing,20.67
5262,Item-5262,Sports,474.71
5263,Item-5263,Home,441.67
5264,Item-5264,Electronics,291.54
5265,Item-5265,Electronics,239.91
5266,Item-5266,Food,310.98
5267,Item-5267,Sports,382.39
5268,Item-5268,Books,152.51
5269,Item-5269,Toys,276.2
5270,Item-5270,Food,415.31
5271,Item-5271,Clothing,148.33
5272,Item-5272,Electronics,70.08
5273,Item-5273,Clothing,469.85
5274,Item-5274,Sports,238.89
5275,Item-5275,Clothing,46.6
5276,Item-5276,Toys,190.47
5277,Item-5277,Electronics,201.74
5278,Item-5278,Home,455.3
5279,Item-5279,Food,315.61
5280,Item-5280,Food,69.94
5281,Item-5281,Clothing,454.98
5282,Item-5282,Home,15.37
5283,Item-5283,Food,356.01
5284,Item-5284,Sports,383.83
5285,Item-5285,Home,212.97
5286,Item-5286,Sports,374.2
5287,Item-5287,Clothing,419.67
5288,Item-5288,Sports,422.76
5289,Item-5289,Books,49.79
5290,Item-5290,Home,240.27
5291,Item-5291,Clothing,360.61
5292,Item-5292,Sports,344.42
5293,Item-5293,Home,425.39
5294,Item-5294,Toys,149.83
5295,Item-5295,Home,166.9
5296,Item-5296,Books,73.24
5297,Item-5297,Electronics,499.89
5298,Item-5298,Home,58.47
5299,Item-5299,Books,216.89
5300,Item-5300,Clothing,41.67
5301,Item-5301,Home,377.45
5302,Item-5302,Food,309.21
5303,Item-5303,Food,136.0
5304,Item-5304,Clothing,29.97
5305,Item-5305,Clothing,103.9
5306,Item-5306,Books,171.28
5307,Item-5307,Home,418.34
5308,Item-5308,Electronics,237.31
5309,Item-5309,Home,413.45
5310,Item-5310,Sports,300.22
5311,Item-5311,Toys,331.69
5312,Item-5312,Food,417.18
5313,Item-5313,Toys,223.75
5314,Item-5314,Electronics,430.87
5315,Item-5315,Food,262.47
5316,Item-5316,Food,144.22
5317,Item-5317,Toys,220.38
5318,Item-5318,Sports,89.66
5319,Item-5319,Toys,153.27
5320,Item-5320,Home,29.54
5321,Item-5321,Sports,241.28
5322,Item-5322,Home,399.62
5323,Item-5323,Food,492.5
5324,Item-5324,Books,327.25
5325,Item-5325,Sports,492.39
5326,Item-5326,Home,95.06
5327,Item-5327,Food,121.36
5328,Item-5328,Electronics,10.46
5329,Item-5329,Clothing,457.84
5330,Item-5330,Home,451.7
5331,Item-5331,Books,191.34
5332,Item-5332,Electronics,126.48
5333,Item-5333,Books,312.9
5334,Item-5334,Sports,286.07
5335,Item-5335,Sports,190.29
5336,Item-5336,Clothing,291.46
5337,Item-5337,Food,324.28
5338,Item-5338,Home,362.79
5339,Item-5339,Food,219.4
5340,Item-5340,Books,299.47
5341,Item-5341,Sports,259.93
5342,Item-5342,Electronics,210.21
5343,Item-5343,Toys,133.18
5344,Item-5344,Books,430.88
5345,Item-5345,Books,202.62
5346,Item-5346,Home,223.8
5347,Item-5347,Electronics,247.4
5348,Item-5348,Sports,425.7
5349,Item-5349,Home,71.37
5350,Item-5350,Home,498.15
5351,Item-5351,Home,393.16
5352,Item-5352,Food,255.28
5353,Item-5353,Electronics,71.35
5354,Item-5354,Home,191.44
5355,Item-5355,Clothing,195.21
5356,Item-5356,Home,196.61
5357,Item-5357,Sports,206.39
5358,Item-5358,Food,164.09
5359,Item-5359,Sports,141.67
5360,Item-5360,Food,402.73
5361,Item-5361,Electronics,44.31
5362,Item-5362,Books,240.29
5363,Item-5363,Books,242.88
5364,Item-5364,Home,379.95
5365,Item-5365,Clothing,475.95
5366,Item-5366,Clothing,188.2
5367,Item-5367,Books,150.31
5368,Item-5368,Clothing,334.83
5369,Item-5369,Books,462.67
5370,Item-5370,Books,210.86
5371,Item-5371,Clothing,403.53
5372,Item-5372,Toys,409.16
5373,Item-5373,Clothing,77.96
5374,Item-5374,Books,422.62
5375,Item-5375,Food,416.92
5376,Item-5376,Books,158.15
5377,Item-5377,Home,103.69
5378,Item-5378,Toys,422.65
5379,Item-5379,Sports,219.01
5380,Item-5380,Food,281.18
5381,Item-5381,Food,311.87
5382,Item-5382,Food,386.99
5383,Item-5383,Toys,252.01
5384,Item-5384,Home,490.47
5385,Item-5385,Toys,399.64
5386,Item-5386,Toys,45.69
5387,Item-5387,Clothing,367.46
5388,Item-5388,Sports,154.59
5389,Item-5389,Toys,57.47
5390,Item-5390,Clothing,470.59
5391,Item-5391,Electronics,454.07
5392,Item-5392,Home,379.07
5393,Item-5393,Home,189.08
5394,Item-5394,Books,398.54
5395,Item-5395,Sports,446.56
5396,Item-5396,Home,368.78
5397,Item-5397,Toys,140.32
5398,Item-5398,Toys,170.95
5399,Item-5399,Toys,47.9
5400,Item-5400,Books,147.67
5401,Item-5401,Home,402.18
5402,Item-5402,Food,46.01
5403,Item-5403,Toys,191.43
5404,Item-5404,Home,107.52
5405,Item-5405,Electronics,119.42
5406,Item-5406,Sports,405.0
5407,Item-5407,Electronics,438.64
5408,Item-5408,Electronics,262.72
5409,Item-5409,Toys,408.06
5410,Item-5410,Sports,497.02
5411,Item-5411,Sports,352.85
5412,Item-5412,Electronics,366.8
5413,Item-5413,Clothing,35.57
5414,Item-5414,Books,385.19
5415,Item-5415,Sports,154.64
5416,Item-5416,Electronics,484.96
5417,Item-5417,Books,399.94
5418,Item-5418,Home,131.19
5419,Item-5419,Toys,12.54
5420,Item-5420,Clothing,129.29
5421,Item-5421,Clothing,462.18
5422,Item-5422,Toys,135.84
5423,Item-5423,Toys,431.02
5424,Item-5424,Electronics,164.44
5425,Item-5425,Toys,271.56
5426,Item-5426,Toys,291.52
5427,Item-5427,Food,310.32
5428,Item-5428,Electronics,220.4
5429,Item-5429,Electronics,165.38
5430,Item-5430,Electronics,249.5
5431,Item-5431,Clothing,114.17
5432,Item-5432,Clothing,120.57
5433,Item-5433,Toys,36.63
5434,Item-5434,Clothing,297.41
5435,Item-5435,Home,469.87
5436,Item-5436,Toys,197.41
5437,Item-5437,Food,229.57
5438,Item-5438,Food,429.44
5439,Item-5439,Home,391.6
5440,Item-5440,Clothing,483.73
5441,Item-5441,Books,384.52
5442,Item-5442,Sports,366.33
5443,Item-5443,Clothing,366.96
5444,Item-5444,Books,194.18
5445,Item-5445,Home,454.15
5446,Item-5446,Clothing,272.62
5447,Item-5447,Home,300.02
5448,Item-5448,Clothing,397.45
5449,Item-5449,Electronics,428.57
5450,Item-5450,Sports,119.78
5451,Item-5451,Home,480.83
5452,Item-5452,Sports,279.74
5453,Item-5453,Clothing,490.43
5454,Item-5454,Electronics,278.95
5455,Item-5455,Toys,216.76
5456,Item-5456,Food,405.96
5457,Item-5457,Books,487.01
5458,Item-5458,Clothing,36.92
5459,Item-5459,Books,306.02
5460,Item-5460,Sports,338.47
5461,Item-5461,Sports,245.28
5462,Item-5462,Toys,451.11
5463,Item-5463,Clothing,392.28
5464,Item-5464,Clothing,267.39
5465,Item-5465,Home,237.95
5466,Item-5466,Clothing,90.29
5467,Item-5467,Clothing,494.79
5468,Item-5468,Toys,103.48
5469,Item-5469,Food,269.5
5470,Item-5470,Home,207.96
5471,Item-5471,Clothing,54.08
5472,Item-5472,Books,338.49
5473,Item-5473,Electronics,461.67
5474,Item-5474,Toys,473.05
5475,Item-5475,Food,226.76
5476,Item-5476,Food,412.19
5477,Item-5477,Home,258.13
5478,Item-5478,Books,321.54
5479,Item-5479,Clothing,491.19
5480,Item-5480,Books,297.27
5481,Item-5481,Home,10.19
5482,Item-5482,Food,473.55
5483,Item-5483,Books,340.68
5484,Item-5484,Food,141.26
5485,Item-5485,Electronics,480.23
5486,Item-5486,Electronics,365.97
5487,Item-5487,Toys,10.36
5488,Item-5488,Books,215.38
5489,Item-5489,Home,143.14
5490,Item-5490,Food,127.9
5491,Item-5491,Home,247.3
5492,Item-5492,Home,484.74
5493,Item-5493,Sports,256.24
5494,Item-5494,Clothing,226.21
5495,Item-5495,Food,29.03
5496,Item-5496,Toys,480.09
5497,Item-5497,Electronics,166.0
5498,Item-5498,Books,192.61
5499,Item-5499,Sports,116.32
5500,Item-5500,Books,118.22
5501,Item-5501,Books,421.74
5502,Item-5502,Books,449.79
5503,Item-5503,Sports,14.1
5504,Item-5504,Electronics,10.47
5505,Item-5505,Toys,346.27
5506,Item-5506,Books,346.48
5507,Item-5507,Electronics,239.81
5508,Item-5508,Books,122.82
5509,Item-5509,Electronics,450.44
5510,Item-5510,Food,228.79
5511,Item-5511,Sports,130.35
5512,Item-5512,Electronics,464.37
5513,Item-5513,Sports,397.96
5514,Item-5514,Electronics,54.7
5515,Item-5515,Food,233.76
5516,Item-5516,Clothing,57.14
5517,Item-5517,Books,325.73
5518,Item-5518,Clothing,292.03
5519,Item-5519,Food,43.25
5520,Item-5520,Toys,118.06
5521,Item-5521,Books,499.89
5522,Item-5522,Electronics,103.03
5523,Item-5523,Electronics,257.33
5524,Item-5524,Clothing,224.73
5525,Item-5525,Home,320.28
5526,Item-5526,Sports,116.88
5527,Item-5527,Books,480.97
5528,Item-5528,Home,121.48
5529,Item-5529,Electronics,58.42
5530,Item-5530,Food,99.51
5531,Item-5531,Books,72.85
5532,Item-5532,Electronics,344.53
5533,Item-5533,Food,164.19
5534,Item-5534,Toys,351.94
5535,Item-5535,Sports,462.87
5536,Item-5536,Toys,159.31
5537,Item-5537,Toys,231.96
5538,Item-5538,Sports,149.61
5539,Item-5539,Electronics,307.86
5540,Item-5540,Food,222.13
5541,Item-5541,Toys,302.78
5542,Item-5542,Home,125.27
5543,Item-5543,Home,296.34
5544,Item-5544,Books,141.69
5545,Item-5545,Clothing,147.87
5546,Item-5546,Sports,424.97
5547,Item-5547,Food,265.52
5548,Item-5548,Clothing,92.09
5549,Item-5549,Toys,407.18
5550,Item-5550,Sports,355.16
5551,Item-5551,Books,479.06
5552,Item-5552,Clothing,50.08
5553,Item-5553,Books,83.94
5554,Item-5554,Clothing,265.37
5555,Item-5555,Home,469.45
5556,Item-5556,Books,180.75
5557,Item-5557,Home,213.06
5558,Item-5558,Home,429.68
5559,Item-5559,Toys,77.08
5560,Item-5560,Sports,136.47
5561,Item-5561,Toys,183.46
5562,Item-5562,Sports,255.79
5563,Item-5563,Home,102.85
5564,Item-5564,Electronics,360.44
5565,Item-5565,Sports,312.12
5566,Item-5566,Home,373.71
5567,Item-5567,Books,443.36
5568,Item-5568,Toys,197.7
5569,Item-5569,Sports,434.83
5570,Item-5570,Food,46.26
5571,Item-5571,Toys,170.66
5572,Item-5572,Food,476.37
5573,Item-5573,Clothing,31.87
5574,Item-5574,Toys,113.59
5575,Item-5575,Home,33.47
5576,Item-5576,Home,415.78
5577,Item-5577,Books,38.09
5578,Item-5578,Toys,476.47
5579,Item-5579,Clothing,70.27
5580,Item-5580,Food,99.56
5581,Item-5581,Books,164.32
5582,Item-5582,Clothing,128.71
5583,Item-5583,Sports,252.87
5584,Item-5584,Books,437.29
5585,Item-5585,Electronics,197.8
5586,Item-5586,Food,160.13
5587,Item-5587,Electronics,324.44
5588,Item-5588,Food,18.77
5589,Item-5589,Food,22.01
5590,Item-5590,Sports,60.6
5591,Item-5591,Electronics,43.03
5592,Item-5592,Books,334.12
5593,Item-5593,Home,26.96
5594,Item-5594,Home,432.33
5595,Item-5595,Electronics,272.95
5596,Item-5596,Sports,321.8
5597,Item-5597,Sports,32.87
5598,Item-5598,Books,279.74
5599,Item-5599,Electronics,341.73
5600,Item-5600,Sports,79.42
5601,Item-5601,Books,305.48
5602,Item-5602,Toys,128.98
5603,Item-5603,Clothing,97.28
5604,Item-5604,Clothing,426.67
5605,Item-5605,Clothing,101.29
5606,Item-5606,Home,466.84
5607,Item-5607,Toys,327.2
5608,Item-5608,Books,386.27
5609,Item-5609,Clothing,193.04
5610,Item-5610,Books,108.94
5611,Item-5611,Toys,479.72
5612,Item-5612,Clothing,473.49
5613,Item-5613,Clothing,391.74
5614,Item-5614,Toys,424.57
5615,Item-5615,Books,405.69
5616,Item-5616,Books,143.37
5617,Item-5617,Toys,199.48
5618,Item-5618,Clothing,106.23
5619,Item-5619,Electronics,145.98
5620,Item-5620,Sports,293.43
5621,Item-5621,Home,55.71
5622,Item-5622,Food,405.04
5623,Item-5623,Home,344.0
5624,Item-5624,Clothing,177.9
5625,Item-5625,Home,205.8
5626,Item-5626,Clothing,330.84
5627,Item-5627,Food,208.18
5628,Item-5628,Food,359.62
5629,Item-5629,Food,349.57
5630,Item-5630,Food,253.68
5631,Item-5631,Books,203.07
5632,Item-5632,Clothing,124.81
5633,Item-5633,Sports,455.11
5634,Item-5634,Clothing,221.56
5635,Item-5635,Electronics,215.92
5636,Item-5636,Home,357.16
5637,Item-5637,Food,121.6
5638,Item-5638,Food,307.58
5639,Item-5639,Toys,37.83
5640,Item-5640,Toys,427.55
5641,Item-5641,Clothing,359.12
5642,Item-5642,Clothing,284.27
5643,Item-5643,Toys,383.05
5644,Item-5644,Books,199.26
5645,Item-5645,Sports,258.26
5646,Item-5646,Books,470.74
5647,Item-5647,Sports,345.1
5648,Item-5648,Food,159.31
5649,Item-5649,Food,229.13
5650,Item-5650,Food,419.79
5651,Item-5651,Home,185.13
5652,Item-5652,Food,24.92
5653,Item-5653,Books,370.51
5654,Item-5654,Sports,37.54
5655,Item-5655,Electronics,69.27
5656,Item-5656,Home,399.6
5657,Item-5657,Electronics,126.58
5658,Item-5658,Electronics,164.36
5659,Item-5659,Books,238.3
5660,Item-5660,Books,112.89
5661,Item-5661,Home,180.23
5662,Item-5662,Electronics,345.37
5663,Item-5663,Electronics,12.07
5664,Item-5664,Home,29.85
5665,Item-5665,Toys,495.77
5666,Item-5666,Food,313.72
5667,Item-5667,Food,76.68
5668,Item-5668,Electronics,73.74
5669,Item-5669,Sports,63.81
5670,Item-5670,Sports,121.49
5671,Item-5671,Books,312.86
5672,Item-5672,Home,88.6
5673,Item-5673,Food,341.24
5674,Item-5674,Books,253.61
5675,Item-5675,Food,400.13
5676,Item-5676,Home,123.65
5677,Item-5677,Clothing,413.69
5678,Item-5678,Home,353.07
5679,Item-5679,Electronics,480.3
5680,Item-5680,Clothing,77.72
5681,Item-5681,Books,248.49
5682,Item-5682,Sports,409.74
5683,Item-5683,Books,163.12
5684,Item-5684,Electronics,238.11
5685,Item-5685,Home,316.24
5686,Item-5686,Books,49.06
5687,Item-5687,Clothing,189.17
5688,Item-5688,Books,396.76
5689,Item-5689,Toys,276.57
5690,Item-5690,Food,155.06
5691,Item-5691,Food,372.92
5692,Item-5692,Electronics,277.39
5693,Item-5693,Toys,403.25
5694,Item-5694,Toys,91.7
5695,Item-5695,Food,416.08
5696,Item-5696,Sports,173.71
5697,Item-5697,Electronics,417.67
5698,Item-5698,Home,59.33
5699,Item-5699,Books,316.18
5700,Item-5700,Clothing,297.61
5701,Item-5701,Toys,463.62
5702,Item-5702,Sports,446.09
5703,Item-5703,Books,171.48
5704,Item-5704,Food,443.28
5705,Item-5705,Home,235.1
5706,Item-5706,Books,221.08
5707,Item-5707,Electronics,253.01
5708,Item-5708,Home,115.26
5709,Item-5709,Clothing,409.91
5710,Item-5710,Books,397.08
5711,Item-5711,Books,209.2
5712,Item-5712,Food,253.87
5713,Item-5713,Toys,71.47
5714,Item-5714,Books,243.01
5715,Item-5715,Electronics,47.45
5716,Item-5716,Sports,452.46
5717,Item-5717,Clothing,364.84
5718,Item-5718,Books,449.58
5719,Item-5719,Sports,139.75
5720,Item-5720,Toys,40.65
5721,Item-5721,Food,357.59
5722,Item-5722,Clothing,297.13
5723,Item-5723,Toys,70.77
5724,Item-5724,Books,382.27
5725,Item-5725,Electronics,394.34
5726,Item-5726,Sports,222.17
5727,Item-5727,Sports,224.99
5728,Item-5728,Sports,367.3
5729,Item-5729,Sports,462.27
5730,Item-5730,Sports,320.52
5731,Item-5731,Food,170.94
5732,Item-5732,Food,118.26
5733,Item-5733,Sports,395.78
5734,Item-5734,Sports,383.29
5735,Item-5735,Clothing,404.23
5736,Item-5736,Food,82.55
5737,Item-5737,Toys,497.98
5738,Item-5738,Sports,214.07
5739,Item-5739,Toys,368.92
5740,Item-5740,Books,84.94
5741,Item-5741,Toys,123.15
5742,Item-5742,Home,24.65
5743,Item-5743,Electronics,82.19
5744,Item-5744,Food,83.25
5745,Item-5745,Sports,287.44
5746,Item-5746,Electronics,93.38
5747,Item-5747,Food,12.97
5748,Item-5748,Home,189.14
5749,Item-5749,Food,22.66
5750,Item-5750,Clothing,74.62
5751,Item-5751,Electronics,337.55
5752,Item-5752,Books,460.12
5753,Item-5753,Clothing,315.52
5754,Item-5754,Food,306.47
5755,Item-5755,Home,140.53
5756,Item-5756,Clothing,361.04
5757,Item-5757,Sports,217.62
5758,Item-5758,Toys,412.26
5759,Item-5759,Food,207.45
5760,Item-5760,Home,396.4
5761,Item-5761,Electronics,424.21
5762,Item-5762,Sports,414.21
5763,Item-5763,Toys,412.7
5764,Item-5764,Home,336.38
5765,Item-5765,Clothing,219.97
5766,Item-5766,Toys,137.97
5767,Item-5767,Food,168.89
5768,Item-5768,Books,191.73
5769,Item-5769,Toys,275.09
5770,Item-5770,Electronics,167.49
5771,Item-5771,Sports,267.94
5772,Item-5772,Electronics,259.38
5773,Item-5773,Toys,55.17
5774,Item-5774,Home,118.0
5775,Item-5775,Home,129.28
5776,Item-5776,Food,210.23
5777,Item-5777,Toys,116.44
5778,Item-5778,Clothing,118.92
5779,Item-5779,Toys,175.09
5780,Item-5780,Clothing,180.29
5781,Item-5781,Home,373.54
5782,Item-5782,Electronics,369.27
5783,Item-5783,Electronics,259.61
5784,Item-5784,Sports,177.05
5785,Item-5785,Electronics,218.65
5786,Item-5786,Sports,348.36
5787,Item-5787,Toys,359.92
5788,Item-5788,Electronics,350.48
5789,Item-5789,Toys,175.96
5790,Item-5790,Electronics,260.38
5791,Item-5791,Food,18.96
5792,Item-5792,Sports,157.84
5793,Item-5793,Clothing,192.71
5794,Item-5794,Electronics,337.02
5795,Item-5795,Sports,174.56
5796,Item-5796,Food,114.29
5797,Item-5797,Books,27.15
5798,Item-5798,Home,106.0
5799,Item-5799,Food,312.21
5800,Item-5800,Home,131.71
5801,Item-5801,Electronics,199.21
5802,Item-5802,Clothing,53.24
5803,Item-5803,Books,155.62
5804,Item-5804,Toys,218.61
5805,Item-5805,Toys,349.29
5806,Item-5806,Clothing,258.34
5807,Item-5807,Clothing,14.8
5808,Item-5808,Clothing,293.08
5809,Item-5809,Toys,62.48
5810,Item-5810,Electronics,134.34
5811,Item-5811,Food,494.39
5812,Item-5812,Toys,197.26
5813,Item-5813,Toys,166.54
5814,Item-5814,Toys,246.26
5815,Item-5815,Clothing,346.17
5816,Item-5816,Toys,157.73
5817,Item-5817,Food,281.44
5818,Item-5818,Toys,182.57
5819,Item-5819,Electronics,205.19
5820,Item-5820,Food,346.14
5821,Item-5821,Electronics,112.94
5822,Item-5822,Clothing,21.23
5823,Item-5823,Clothing,477.11
5824,Item-5824,Books,307.01
5825,Item-5825,Food,348.19
5826,Item-5826,Home,323.51
5827,Item-5827,Books,159.97
5828,Item-5828,Food,19.79
5829,Item-5829,Books,12.06
5830,Item-5830,Electronics,281.15
5831,Item-5831,Food,373.61
5832,Item-5832,Sports,393.56
5833,Item-5833,Sports,133.15
5834,Item-5834,Food,225.91
5835,Item-5835,Electronics,187.39
5836,Item-5836,Toys,475.1
5837,Item-5837,Toys,277.53
5838,Item-5838,Sports,439.86
5839,Item-5839,Clothing,384.16
5840,Item-5840,Books,454.33
5841,Item-5841,Toys,344.5
5842,Item-5842,Food,423.8
5843,Item-5843,Sports,33.83
5844,Item-5844,Food,360.65
5845,Item-5845,Electronics,101.52
5846,Item-5846,Books,486.28
5847,Item-5847,Clothing,359.17
5848,Item-5848,Food,491.71
5849,Item-5849,Food,103.66
5850,Item-5850,Clothing,101.96
5851,Item-5851,Electronics,48.32
5852,Item-5852,Home,157.06
5853,Item-5853,Sports,308.44
5854,Item-5854,Home,435.08
5855,Item-5855,Food,78.51
5856,Item-5856,Toys,384.65
5857,Item-5857,Clothing,89.26
5858,Item-5858,Clothing,497.96
5859,Item-5859,Home,201.83
5860,Item-5860,Electronics,461.24
5861,Item-5861,Electronics,69.86
5862,Item-5862,Food,131.12
5863,Item-5863,Sports,329.36
5864,Item-5864,Electronics,460.71
5865,Item-5865,Clothing,484.53
5866,Item-5866,Sports,96.46
5867,Item-5867,Toys,149.75
5868,Item-5868,Clothing,148.64
5869,Item-5869,Books,137.02
5870,Item-5870,Sports,414.62
5871,Item-5871,Electronics,66.45
5872,Item-5872,Clothing,54.44
5873,Item-5873,Electronics,139.01
5874,Item-5874,Home,171.76
5875,Item-5875,Books,199.36
5876,Item-5876,Electronics,163.78
5877,Item-5877,Sports,343.24
5878,Item-5878,Electronics,498.35
5879,Item-5879,Clothing,88.38
5880,Item-5880,Electronics,419.38
5881,Item-5881,Clothing,271.8
5882,Item-5882,Home,364.3
5883,Item-5883,Food,301.78
5884,Item-5884,Electronics,125.86
5885,Item-5885,Food,269.89
5886,Item-5886,Sports,473.47
5887,Item-5887,Clothing,207.41
5888,Item-5888,Sports,322.28
5889,Item-5889,Food,429.23
5890,Item-5890,Food,297.62
5891,Item-5891,Electronics,317.28
5892,Item-5892,Electronics,167.32
5893,Item-5893,Home,365.69
5894,Item-5894,Home,275.59
5895,Item-5895,Books,383.83
5896,Item-5896,Electronics,309.73
5897,Item-5897,Sports,382.84
5898,Item-5898,Clothing,133.09
5899,Item-5899,Toys,418.82
5900,Item-5900,Books,100.74
5901,Item-5901,Books,168.55
5902,Item-5902,Food,226.5
5903,Item-5903,Electronics,356.73
5904,Item-5904,Electronics,162.4
5905,Item-5905,Clothing,357.04
5906,Item-5906,Home,107.37
5907,Item-5907,Toys,180.47
5908,Item-5908,Toys,326.71
5909,Item-5909,Home,359.81
5910,Item-5910,Electronics,435.92
5911,Item-5911,Books,454.96
5912,Item-5912,Electronics,30.09
5913,Item-5913,Books,177.16
5914,Item-5914,Toys,356.08
5915,Item-5915,Sports,158.45
5916,Item-5916,Clothing,376.78
5917,Item-5917,Food,132.6
5918,Item-5918,Toys,348.87
5919,Item-5919,Home,73.46
5920,Item-5920,Books,150.49
5921,Item-5921,Sports,458.73
5922,Item-5922,Electronics,240.15
5923,Item-5923,Food,341.03
5924,Item-5924,Home,21.81
